score;completeness;rescuebot_action;rescuebot_location;agent_action;agent_location;world_nr;tick_nr
0;0.0;;(9, 18);;(9, 5);1;138745
0;0.0;;(9, 18);;(9, 5);1;138746
0;0.0;;(9, 18);;(9, 5);1;138747
0;0.0;;(9, 18);;(9, 5);1;138748
0;0.0;;(9, 18);;(9, 5);1;138749
0;0.0;;(9, 18);;(9, 5);1;138750
0;0.0;;(9, 18);;(9, 5);1;138751
0;0.0;;(9, 18);;(9, 5);1;138752
0;0.0;;(9, 18);;(9, 5);1;138753
0;0.0;;(9, 18);;(9, 5);1;138754
0;0.0;;(9, 18);;(9, 5);1;138755
0;0.0;;(9, 18);;(9, 5);1;138756
0;0.0;;(9, 18);;(9, 5);1;138757
0;0.0;;(9, 18);;(9, 5);1;138758
0;0.0;;(9, 18);;(9, 5);1;138759
0;0.0;;(9, 18);;(9, 5);1;138760
0;0.0;;(9, 18);;(9, 5);1;138761
0;0.0;;(9, 18);;(9, 5);1;138762
0;0.0;;(9, 18);;(9, 5);1;138763
0;0.0;;(9, 18);;(9, 5);1;138764
0;0.0;;(9, 18);;(9, 5);1;138765
0;0.0;;(9, 18);;(9, 5);1;138766
0;0.0;;(9, 18);;(9, 5);1;138767
0;0.0;;(9, 18);;(9, 5);1;138768
0;0.0;;(9, 18);;(9, 5);1;138769
0;0.0;;(9, 18);;(9, 5);1;138770
0;0.0;;(9, 18);;(9, 5);1;138771
0;0.0;;(9, 18);;(9, 5);1;138772
0;0.0;;(9, 18);;(9, 5);1;138773
0;0.0;;(9, 18);;(9, 5);1;138774
0;0.0;;(9, 18);;(9, 5);1;138775
0;0.0;;(9, 18);;(9, 5);1;138776
0;0.0;;(9, 18);;(9, 5);1;138777
0;0.0;;(9, 18);;(9, 5);1;138778
0;0.0;;(9, 18);;(9, 5);1;138779
0;0.0;;(9, 18);;(9, 5);1;138780
0;0.0;;(9, 18);;(9, 5);1;138781
0;0.0;;(9, 18);;(9, 5);1;138782
0;0.0;;(9, 18);;(9, 5);1;138783
0;0.0;;(9, 18);;(9, 5);1;138784
0;0.0;;(9, 18);;(9, 5);1;138785
0;0.0;;(9, 18);;(9, 5);1;138786
0;0.0;;(9, 18);;(9, 5);1;138787
0;0.0;;(9, 18);;(9, 5);1;138788
0;0.0;;(9, 18);;(9, 5);1;138789
0;0.0;;(9, 18);;(9, 5);1;138790
0;0.0;;(9, 18);;(9, 5);1;138791
0;0.0;;(9, 18);;(9, 5);1;138792
0;0.0;;(9, 18);;(9, 5);1;138793
0;0.0;;(9, 18);;(9, 5);1;138794
0;0.0;;(9, 18);;(9, 5);1;138795
0;0.0;;(9, 18);;(9, 5);1;138796
0;0.0;;(9, 18);;(9, 5);1;138797
0;0.0;;(9, 18);;(9, 5);1;138798
0;0.0;;(9, 18);;(9, 5);1;138799
0;0.0;;(9, 18);;(9, 5);1;138800
0;0.0;;(9, 18);;(9, 5);1;138801
0;0.0;;(9, 18);;(9, 5);1;138802
0;0.0;;(9, 18);;(9, 5);1;138803
0;0.0;;(9, 18);;(9, 5);1;138804
0;0.0;;(9, 18);;(9, 5);1;138805
0;0.0;;(9, 18);;(9, 5);1;138806
0;0.0;;(9, 18);;(9, 5);1;138807
0;0.0;;(9, 18);;(9, 5);1;138808
0;0.0;;(9, 18);;(9, 5);1;138809
0;0.0;;(9, 18);;(9, 5);1;138810
0;0.0;;(9, 18);;(9, 5);1;138811
0;0.0;;(9, 18);;(9, 5);1;138812
0;0.0;;(9, 18);;(9, 5);1;138813
0;0.0;;(9, 18);;(9, 5);1;138814
0;0.0;;(9, 18);;(9, 5);1;138815
0;0.0;;(9, 18);;(9, 5);1;138816
0;0.0;;(9, 18);;(9, 5);1;138817
0;0.0;;(9, 18);;(9, 5);1;138818
0;0.0;;(9, 18);;(9, 5);1;138819
0;0.0;;(9, 18);;(9, 5);1;138820
0;0.0;;(9, 18);;(9, 5);1;138821
0;0.0;;(9, 18);;(9, 5);1;138822
0;0.0;;(9, 18);;(9, 5);1;138823
0;0.0;;(9, 18);;(9, 5);1;138824
0;0.0;;(9, 18);;(9, 5);1;138825
0;0.0;;(9, 18);;(9, 5);1;138826
0;0.0;;(9, 18);;(9, 5);1;138827
0;0.0;;(9, 18);;(9, 5);1;138828
0;0.0;;(9, 18);;(9, 5);1;138829
0;0.0;;(9, 18);;(9, 5);1;138830
0;0.0;;(9, 18);;(9, 5);1;138831
0;0.0;;(9, 18);;(9, 5);1;138832
0;0.0;;(9, 18);;(9, 5);1;138833
0;0.0;;(9, 18);;(9, 5);1;138834
0;0.0;;(9, 18);;(9, 5);1;138835
0;0.0;;(9, 18);;(9, 5);1;138836
0;0.0;;(9, 18);;(9, 5);1;138837
0;0.0;;(9, 18);;(9, 5);1;138838
0;0.0;;(9, 18);;(9, 5);1;138839
0;0.0;;(9, 18);;(9, 5);1;138840
0;0.0;;(9, 18);;(9, 5);1;138841
0;0.0;;(9, 18);;(9, 5);1;138842
0;0.0;;(9, 18);;(9, 5);1;138843
0;0.0;;(9, 18);;(9, 5);1;138844
0;0.0;;(9, 18);;(9, 5);1;138845
0;0.0;;(9, 18);;(9, 5);1;138846
0;0.0;;(9, 18);;(9, 5);1;138847
0;0.0;;(9, 18);;(9, 5);1;138848
0;0.0;;(9, 18);;(9, 5);1;138849
0;0.0;;(9, 18);;(9, 5);1;138850
0;0.0;;(9, 18);;(9, 5);1;138851
0;0.0;;(9, 18);;(9, 5);1;138852
0;0.0;;(9, 18);;(9, 5);1;138853
0;0.0;;(9, 18);;(9, 5);1;138854
0;0.0;;(9, 18);;(9, 5);1;138855
0;0.0;;(9, 18);;(9, 5);1;138856
0;0.0;;(9, 18);;(9, 5);1;138857
0;0.0;;(9, 18);;(9, 5);1;138858
0;0.0;;(9, 18);;(9, 5);1;138859
0;0.0;;(9, 18);;(9, 5);1;138860
0;0.0;;(9, 18);;(9, 5);1;138861
0;0.0;;(9, 18);;(9, 5);1;138862
0;0.0;;(9, 18);;(9, 5);1;138863
0;0.0;;(9, 18);;(9, 5);1;138864
0;0.0;;(9, 18);;(9, 5);1;138865
0;0.0;;(9, 18);;(9, 5);1;138866
0;0.0;;(9, 18);;(9, 5);1;138867
0;0.0;;(9, 18);;(9, 5);1;138868
0;0.0;;(9, 18);;(9, 5);1;138869
0;0.0;;(9, 18);;(9, 5);1;138870
0;0.0;;(9, 18);;(9, 5);1;138871
0;0.0;;(9, 18);;(9, 5);1;138872
0;0.0;;(9, 18);;(9, 5);1;138873
0;0.0;;(9, 18);;(9, 5);1;138874
0;0.0;;(9, 18);;(9, 5);1;138875
0;0.0;;(9, 18);;(9, 5);1;138876
0;0.0;;(9, 18);;(9, 5);1;138877
0;0.0;;(9, 18);;(9, 5);1;138878
0;0.0;;(9, 18);;(9, 5);1;138879
0;0.0;;(9, 18);;(9, 5);1;138880
0;0.0;;(9, 18);;(9, 5);1;138881
0;0.0;;(9, 18);;(9, 5);1;138882
0;0.0;;(9, 18);;(9, 5);1;138883
0;0.0;;(9, 18);;(9, 5);1;138884
0;0.0;;(9, 18);;(9, 5);1;138885
0;0.0;;(9, 18);;(9, 5);1;138886
0;0.0;;(9, 18);;(9, 5);1;138887
0;0.0;;(9, 18);;(9, 5);1;138888
0;0.0;;(9, 18);;(9, 5);1;138889
0;0.0;;(9, 18);;(9, 5);1;138890
0;0.0;;(9, 18);;(9, 5);1;138891
0;0.0;;(9, 18);;(9, 5);1;138892
0;0.0;;(9, 18);;(9, 5);1;138893
0;0.0;;(9, 18);;(9, 5);1;138894
0;0.0;;(9, 18);;(9, 5);1;138895
0;0.0;;(9, 18);;(9, 5);1;138896
0;0.0;;(9, 18);;(9, 5);1;138897
0;0.0;;(9, 18);;(9, 5);1;138898
0;0.0;;(9, 18);;(9, 5);1;138899
0;0.0;;(9, 18);;(9, 5);1;138900
0;0.0;;(9, 18);;(9, 5);1;138901
0;0.0;;(9, 18);;(9, 5);1;138902
0;0.0;;(9, 18);;(9, 5);1;138903
0;0.0;;(9, 18);;(9, 5);1;138904
0;0.0;;(9, 18);;(9, 5);1;138905
0;0.0;;(9, 18);;(9, 5);1;138906
0;0.0;;(9, 18);;(9, 5);1;138907
0;0.0;;(9, 18);;(9, 5);1;138908
0;0.0;;(9, 18);;(9, 5);1;138909
0;0.0;;(9, 18);;(9, 5);1;138910
0;0.0;;(9, 18);;(9, 5);1;138911
0;0.0;;(9, 18);;(9, 5);1;138912
0;0.0;;(9, 18);;(9, 5);1;138913
0;0.0;;(9, 18);;(9, 5);1;138914
0;0.0;;(9, 18);;(9, 5);1;138915
0;0.0;;(9, 18);;(9, 5);1;138916
0;0.0;;(9, 18);;(9, 5);1;138917
0;0.0;;(9, 18);;(9, 5);1;138918
0;0.0;;(9, 18);;(9, 5);1;138919
0;0.0;;(9, 18);;(9, 5);1;138920
0;0.0;;(9, 18);;(9, 5);1;138921
0;0.0;;(9, 18);;(9, 5);1;138922
0;0.0;;(9, 18);;(9, 5);1;138923
0;0.0;;(9, 18);;(9, 5);1;138924
0;0.0;;(9, 18);;(9, 5);1;138925
0;0.0;;(9, 18);;(9, 5);1;138926
0;0.0;;(9, 18);;(9, 5);1;138927
0;0.0;;(9, 18);;(9, 5);1;138928
0;0.0;;(9, 18);;(9, 5);1;138929
0;0.0;;(9, 18);;(9, 5);1;138930
0;0.0;;(9, 18);;(9, 5);1;138931
0;0.0;;(9, 18);;(9, 5);1;138932
0;0.0;;(9, 18);;(9, 5);1;138933
0;0.0;;(9, 18);;(9, 5);1;138934
0;0.0;;(9, 18);;(9, 5);1;138935
0;0.0;;(9, 18);;(9, 5);1;138936
0;0.0;;(9, 18);;(9, 5);1;138937
0;0.0;;(9, 18);;(9, 5);1;138938
0;0.0;;(9, 18);;(9, 5);1;138939
0;0.0;;(9, 18);;(9, 5);1;138940
0;0.0;;(9, 18);;(9, 5);1;138941
0;0.0;;(9, 18);;(9, 5);1;138942
0;0.0;;(9, 18);;(9, 5);1;138943
0;0.0;;(9, 18);;(9, 5);1;138944
0;0.0;;(9, 18);;(9, 5);1;138945
0;0.0;;(9, 18);;(9, 5);1;138946
0;0.0;;(9, 18);;(9, 5);1;138947
0;0.0;;(9, 18);;(9, 5);1;138948
0;0.0;;(9, 18);;(9, 5);1;138949
0;0.0;;(9, 18);;(9, 5);1;138950
0;0.0;;(9, 18);;(9, 5);1;138951
0;0.0;;(9, 18);;(9, 5);1;138952
0;0.0;;(9, 18);;(9, 5);1;138953
0;0.0;;(9, 18);;(9, 5);1;138954
0;0.0;;(9, 18);;(9, 5);1;138955
0;0.0;;(9, 18);;(9, 5);1;138956
0;0.0;;(9, 18);;(9, 5);1;138957
0;0.0;;(9, 18);;(9, 5);1;138958
0;0.0;;(9, 18);;(9, 5);1;138959
0;0.0;;(9, 18);;(9, 5);1;138960
0;0.0;;(9, 18);;(9, 5);1;138961
0;0.0;;(9, 18);;(9, 5);1;138962
0;0.0;;(9, 18);;(9, 5);1;138963
0;0.0;;(9, 18);;(9, 5);1;138964
0;0.0;;(9, 18);;(9, 5);1;138965
0;0.0;;(9, 18);;(9, 5);1;138966
0;0.0;;(9, 18);;(9, 5);1;138967
0;0.0;;(9, 18);;(9, 5);1;138968
0;0.0;;(9, 18);;(9, 5);1;138969
0;0.0;;(9, 18);;(9, 5);1;138970
0;0.0;;(9, 18);;(9, 5);1;138971
0;0.0;;(9, 18);;(9, 5);1;138972
0;0.0;;(9, 18);;(9, 5);1;138973
0;0.0;;(9, 18);;(9, 5);1;138974
0;0.0;;(9, 18);;(9, 5);1;138975
0;0.0;;(9, 18);;(9, 5);1;138976
0;0.0;;(9, 18);;(9, 5);1;138977
0;0.0;;(9, 18);;(9, 5);1;138978
0;0.0;;(9, 18);;(9, 5);1;138979
0;0.0;;(9, 18);;(9, 5);1;138980
0;0.0;;(9, 18);;(9, 5);1;138981
0;0.0;;(9, 18);;(9, 5);1;138982
0;0.0;;(9, 18);;(9, 5);1;138983
0;0.0;;(9, 18);;(9, 5);1;138984
0;0.0;;(9, 18);;(9, 5);1;138985
0;0.0;;(9, 18);;(9, 5);1;138986
0;0.0;;(9, 18);;(9, 5);1;138987
0;0.0;;(9, 18);;(9, 5);1;138988
0;0.0;;(9, 18);;(9, 5);1;138989
0;0.0;;(9, 18);;(9, 5);1;138990
0;0.0;;(9, 18);;(9, 5);1;138991
0;0.0;;(9, 18);;(9, 5);1;138992
0;0.0;;(9, 18);;(9, 5);1;138993
0;0.0;;(9, 18);;(9, 5);1;138994
0;0.0;;(9, 18);;(9, 5);1;138995
0;0.0;;(9, 18);;(9, 5);1;138996
0;0.0;;(9, 18);;(9, 5);1;138997
0;0.0;;(9, 18);;(9, 5);1;138998
0;0.0;;(9, 18);;(9, 5);1;138999
0;0.0;;(9, 18);;(9, 5);1;139000
0;0.0;;(9, 18);;(9, 5);1;139001
0;0.0;;(9, 18);;(9, 5);1;139002
0;0.0;;(9, 18);;(9, 5);1;139003
0;0.0;;(9, 18);;(9, 5);1;139004
0;0.0;;(9, 18);;(9, 5);1;139005
0;0.0;;(9, 18);;(9, 5);1;139006
0;0.0;;(9, 18);;(9, 5);1;139007
0;0.0;;(9, 18);;(9, 5);1;139008
0;0.0;;(9, 18);;(9, 5);1;139009
0;0.0;;(9, 18);;(9, 5);1;139010
0;0.0;;(9, 18);;(9, 5);1;139011
0;0.0;;(9, 18);;(9, 5);1;139012
0;0.0;;(9, 18);;(9, 5);1;139013
0;0.0;;(9, 18);;(9, 5);1;139014
0;0.0;;(9, 18);;(9, 5);1;139015
0;0.0;;(9, 18);;(9, 5);1;139016
0;0.0;;(9, 18);;(9, 5);1;139017
0;0.0;;(9, 18);;(9, 5);1;139018
0;0.0;;(9, 18);;(9, 5);1;139019
0;0.0;;(9, 18);;(9, 5);1;139020
0;0.0;;(9, 18);;(9, 5);1;139021
0;0.0;;(9, 18);;(9, 5);1;139022
0;0.0;;(9, 18);;(9, 5);1;139023
0;0.0;;(9, 18);;(9, 5);1;139024
0;0.0;;(9, 18);;(9, 5);1;139025
0;0.0;;(9, 18);;(9, 5);1;139026
0;0.0;;(9, 18);;(9, 5);1;139027
0;0.0;;(9, 18);;(9, 5);1;139028
0;0.0;;(9, 18);;(9, 5);1;139029
0;0.0;;(9, 18);;(9, 5);1;139030
0;0.0;;(9, 18);;(9, 5);1;139031
0;0.0;;(9, 18);;(9, 5);1;139032
0;0.0;;(9, 18);;(9, 5);1;139033
0;0.0;;(9, 18);;(9, 5);1;139034
0;0.0;;(9, 18);;(9, 5);1;139035
0;0.0;;(9, 18);;(9, 5);1;139036
0;0.0;;(9, 18);;(9, 5);1;139037
0;0.0;;(9, 18);;(9, 5);1;139038
0;0.0;;(9, 18);;(9, 5);1;139039
0;0.0;;(9, 18);;(9, 5);1;139040
0;0.0;;(9, 18);;(9, 5);1;139041
0;0.0;;(9, 18);;(9, 5);1;139042
0;0.0;;(9, 18);;(9, 5);1;139043
0;0.0;;(9, 18);;(9, 5);1;139044
0;0.0;;(9, 18);;(9, 5);1;139045
0;0.0;;(9, 18);;(9, 5);1;139046
0;0.0;;(9, 18);;(9, 5);1;139047
0;0.0;;(9, 18);;(9, 5);1;139048
0;0.0;;(9, 18);;(9, 5);1;139049
0;0.0;;(9, 18);;(9, 5);1;139050
0;0.0;;(9, 18);;(9, 5);1;139051
0;0.0;;(9, 18);;(9, 5);1;139052
0;0.0;;(9, 18);;(9, 5);1;139053
0;0.0;;(9, 18);;(9, 5);1;139054
0;0.0;;(9, 18);;(9, 5);1;139055
0;0.0;;(9, 18);;(9, 5);1;139056
0;0.0;;(9, 18);;(9, 5);1;139057
0;0.0;;(9, 18);;(9, 5);1;139058
0;0.0;;(9, 18);;(9, 5);1;139059
0;0.0;;(9, 18);;(9, 5);1;139060
0;0.0;;(9, 18);;(9, 5);1;139061
0;0.0;;(9, 18);;(9, 5);1;139062
0;0.0;;(9, 18);;(9, 5);1;139063
0;0.0;;(9, 18);;(9, 5);1;139064
0;0.0;;(9, 18);;(9, 5);1;139065
0;0.0;;(9, 18);;(9, 5);1;139066
0;0.0;;(9, 18);;(9, 5);1;139067
0;0.0;;(9, 18);;(9, 5);1;139068
0;0.0;;(9, 18);;(9, 5);1;139069
0;0.0;;(9, 18);;(9, 5);1;139070
0;0.0;;(9, 18);;(9, 5);1;139071
0;0.0;;(9, 18);;(9, 5);1;139072
0;0.0;;(9, 18);;(9, 5);1;139073
0;0.0;;(9, 18);;(9, 5);1;139074
0;0.0;;(9, 18);;(9, 5);1;139075
0;0.0;;(9, 18);;(9, 5);1;139076
0;0.0;;(9, 18);;(9, 5);1;139077
0;0.0;;(9, 18);;(9, 5);1;139078
0;0.0;;(9, 18);;(9, 5);1;139079
0;0.0;;(9, 18);;(9, 5);1;139080
0;0.0;;(9, 18);;(9, 5);1;139081
0;0.0;;(9, 18);;(9, 5);1;139082
0;0.0;;(9, 18);;(9, 5);1;139083
0;0.0;;(9, 18);;(9, 5);1;139084
0;0.0;;(9, 18);;(9, 5);1;139085
0;0.0;;(9, 18);;(9, 5);1;139086
0;0.0;;(9, 18);;(9, 5);1;139087
0;0.0;;(9, 18);;(9, 5);1;139088
0;0.0;;(9, 18);;(9, 5);1;139089
0;0.0;;(9, 18);;(9, 5);1;139090
0;0.0;;(9, 18);;(9, 5);1;139091
0;0.0;;(9, 18);;(9, 5);1;139092
0;0.0;;(9, 18);;(9, 5);1;139093
0;0.0;;(9, 18);;(9, 5);1;139094
0;0.0;;(9, 18);;(9, 5);1;139095
0;0.0;;(9, 18);;(9, 5);1;139096
0;0.0;;(9, 18);;(9, 5);1;139097
0;0.0;;(9, 18);;(9, 5);1;139098
0;0.0;;(9, 18);;(9, 5);1;139099
0;0.0;;(9, 18);;(9, 5);1;139100
0;0.0;;(9, 18);;(9, 5);1;139101
0;0.0;;(9, 18);;(9, 5);1;139102
0;0.0;;(9, 18);;(9, 5);1;139103
0;0.0;;(9, 18);;(9, 5);1;139104
0;0.0;;(9, 18);;(9, 5);1;139105
0;0.0;;(9, 18);;(9, 5);1;139106
0;0.0;;(9, 18);;(9, 5);1;139107
0;0.0;;(9, 18);;(9, 5);1;139108
0;0.0;;(9, 18);;(9, 5);1;139109
0;0.0;;(9, 18);;(9, 5);1;139110
0;0.0;;(9, 18);;(9, 5);1;139111
0;0.0;;(9, 18);;(9, 5);1;139112
0;0.0;;(9, 18);;(9, 5);1;139113
0;0.0;;(9, 18);;(9, 5);1;139114
0;0.0;;(9, 18);;(9, 5);1;139115
0;0.0;;(9, 18);;(9, 5);1;139116
0;0.0;;(9, 18);;(9, 5);1;139117
0;0.0;;(9, 18);;(9, 5);1;139118
0;0.0;;(9, 18);;(9, 5);1;139119
0;0.0;;(9, 18);;(9, 5);1;139120
0;0.0;;(9, 18);;(9, 5);1;139121
0;0.0;;(9, 18);;(9, 5);1;139122
0;0.0;;(9, 18);;(9, 5);1;139123
0;0.0;;(9, 18);;(9, 5);1;139124
0;0.0;;(9, 18);;(9, 5);1;139125
0;0.0;;(9, 18);;(9, 5);1;139126
0;0.0;;(9, 18);;(9, 5);1;139127
0;0.0;;(9, 18);;(9, 5);1;139128
0;0.0;;(9, 18);;(9, 5);1;139129
0;0.0;;(9, 18);;(9, 5);1;139130
0;0.0;;(9, 18);;(9, 5);1;139131
0;0.0;;(9, 18);;(9, 5);1;139132
0;0.0;;(9, 18);;(9, 5);1;139133
0;0.0;;(9, 18);;(9, 5);1;139134
0;0.0;;(9, 18);;(9, 5);1;139135
0;0.0;;(9, 18);;(9, 5);1;139136
0;0.0;;(9, 18);;(9, 5);1;139137
0;0.0;;(9, 18);;(9, 5);1;139138
0;0.0;;(9, 18);;(9, 5);1;139139
0;0.0;;(9, 18);;(9, 5);1;139140
0;0.0;;(9, 18);;(9, 5);1;139141
0;0.0;;(9, 18);;(9, 5);1;139142
0;0.0;;(9, 18);;(9, 5);1;139143
0;0.0;;(9, 18);;(9, 5);1;139144
0;0.0;;(9, 18);;(9, 5);1;139145
0;0.0;;(9, 18);;(9, 5);1;139146
0;0.0;;(9, 18);;(9, 5);1;139147
0;0.0;;(9, 18);;(9, 5);1;139148
0;0.0;;(9, 18);;(9, 5);1;139149
0;0.0;;(9, 18);;(9, 5);1;139150
0;0.0;;(9, 18);;(9, 5);1;139151
0;0.0;;(9, 18);;(9, 5);1;139152
0;0.0;;(9, 18);;(9, 5);1;139153
0;0.0;;(9, 18);;(9, 5);1;139154
0;0.0;;(9, 18);;(9, 5);1;139155
0;0.0;;(9, 18);;(9, 5);1;139156
0;0.0;;(9, 18);;(9, 5);1;139157
0;0.0;;(9, 18);;(9, 5);1;139158
0;0.0;;(9, 18);;(9, 5);1;139159
0;0.0;;(9, 18);;(9, 5);1;139160
0;0.0;;(9, 18);;(9, 5);1;139161
0;0.0;;(9, 18);;(9, 5);1;139162
0;0.0;;(9, 18);;(9, 5);1;139163
0;0.0;;(9, 18);;(9, 5);1;139164
0;0.0;;(9, 18);;(9, 5);1;139165
0;0.0;;(9, 18);;(9, 5);1;139166
0;0.0;;(9, 18);;(9, 5);1;139167
0;0.0;;(9, 18);;(9, 5);1;139168
0;0.0;;(9, 18);;(9, 5);1;139169
0;0.0;;(9, 18);;(9, 5);1;139170
0;0.0;;(9, 18);;(9, 5);1;139171
0;0.0;;(9, 18);;(9, 5);1;139172
0;0.0;;(9, 18);;(9, 5);1;139173
0;0.0;;(9, 18);;(9, 5);1;139174
0;0.0;;(9, 18);;(9, 5);1;139175
0;0.0;;(9, 18);;(9, 5);1;139176
0;0.0;;(9, 18);;(9, 5);1;139177
0;0.0;;(9, 18);;(9, 5);1;139178
0;0.0;;(9, 18);;(9, 5);1;139179
0;0.0;;(9, 18);;(9, 5);1;139180
0;0.0;;(9, 18);;(9, 5);1;139181
0;0.0;;(9, 18);;(9, 5);1;139182
0;0.0;;(9, 18);;(9, 5);1;139183
0;0.0;;(9, 18);;(9, 5);1;139184
0;0.0;;(9, 18);;(9, 5);1;139185
0;0.0;;(9, 18);;(9, 5);1;139186
0;0.0;;(9, 18);;(9, 5);1;139187
0;0.0;;(9, 18);;(9, 5);1;139188
0;0.0;;(9, 18);;(9, 5);1;139189
0;0.0;;(9, 18);;(9, 5);1;139190
0;0.0;;(9, 18);;(9, 5);1;139191
0;0.0;;(9, 18);;(9, 5);1;139192
0;0.0;;(9, 18);;(9, 5);1;139193
0;0.0;;(9, 18);;(9, 5);1;139194
0;0.0;;(9, 18);;(9, 5);1;139195
0;0.0;;(9, 18);;(9, 5);1;139196
0;0.0;;(9, 18);;(9, 5);1;139197
0;0.0;;(9, 18);;(9, 5);1;139198
0;0.0;;(9, 18);;(9, 5);1;139199
0;0.0;;(9, 18);;(9, 5);1;139200
0;0.0;;(9, 18);;(9, 5);1;139201
0;0.0;;(9, 18);;(9, 5);1;139202
0;0.0;;(9, 18);;(9, 5);1;139203
0;0.0;;(9, 18);;(9, 5);1;139204
0;0.0;;(9, 18);;(9, 5);1;139205
0;0.0;;(9, 18);;(9, 5);1;139206
0;0.0;;(9, 18);;(9, 5);1;139207
0;0.0;;(9, 18);;(9, 5);1;139208
0;0.0;;(9, 18);;(9, 5);1;139209
0;0.0;;(9, 18);;(9, 5);1;139210
0;0.0;;(9, 18);;(9, 5);1;139211
0;0.0;;(9, 18);;(9, 5);1;139212
0;0.0;;(9, 18);;(9, 5);1;139213
0;0.0;;(9, 18);;(9, 5);1;139214
0;0.0;;(9, 18);;(9, 5);1;139215
0;0.0;;(9, 18);;(9, 5);1;139216
0;0.0;;(9, 18);;(9, 5);1;139217
0;0.0;;(9, 18);;(9, 5);1;139218
0;0.0;;(9, 18);;(9, 5);1;139219
0;0.0;;(9, 18);;(9, 5);1;139220
0;0.0;;(9, 18);;(9, 5);1;139221
0;0.0;;(9, 18);;(9, 5);1;139222
0;0.0;;(9, 18);;(9, 5);1;139223
0;0.0;;(9, 18);;(9, 5);1;139224
0;0.0;;(9, 18);;(9, 5);1;139225
0;0.0;;(9, 18);;(9, 5);1;139226
0;0.0;;(9, 18);;(9, 5);1;139227
0;0.0;;(9, 18);;(9, 5);1;139228
0;0.0;;(9, 18);;(9, 5);1;139229
0;0.0;;(9, 18);;(9, 5);1;139230
0;0.0;;(9, 18);;(9, 5);1;139231
0;0.0;;(9, 18);;(9, 5);1;139232
0;0.0;;(9, 18);;(9, 5);1;139233
0;0.0;;(9, 18);;(9, 5);1;139234
0;0.0;;(9, 18);;(9, 5);1;139235
0;0.0;;(9, 18);;(9, 5);1;139236
0;0.0;;(9, 18);;(9, 5);1;139237
0;0.0;;(9, 18);;(9, 5);1;139238
0;0.0;;(9, 18);;(9, 5);1;139239
0;0.0;;(9, 18);;(9, 5);1;139240
0;0.0;;(9, 18);;(9, 5);1;139241
0;0.0;;(9, 18);;(9, 5);1;139242
0;0.0;;(9, 18);;(9, 5);1;139243
0;0.0;;(9, 18);;(9, 5);1;139244
0;0.0;;(9, 18);;(9, 5);1;139245
0;0.0;;(9, 18);;(9, 5);1;139246
0;0.0;;(9, 18);;(9, 5);1;139247
0;0.0;;(9, 18);;(9, 5);1;139248
0;0.0;;(9, 18);;(9, 5);1;139249
0;0.0;;(9, 18);;(9, 5);1;139250
0;0.0;;(9, 18);;(9, 5);1;139251
0;0.0;;(9, 18);;(9, 5);1;139252
0;0.0;;(9, 18);;(9, 5);1;139253
0;0.0;;(9, 18);;(9, 5);1;139254
0;0.0;;(9, 18);;(9, 5);1;139255
0;0.0;;(9, 18);;(9, 5);1;139256
0;0.0;;(9, 18);;(9, 5);1;139257
0;0.0;;(9, 18);;(9, 5);1;139258
0;0.0;;(9, 18);;(9, 5);1;139259
0;0.0;;(9, 18);;(9, 5);1;139260
0;0.0;;(9, 18);;(9, 5);1;139261
0;0.0;;(9, 18);;(9, 5);1;139262
0;0.0;;(9, 18);;(9, 5);1;139263
0;0.0;;(9, 18);;(9, 5);1;139264
0;0.0;;(9, 18);;(9, 5);1;139265
0;0.0;;(9, 18);;(9, 5);1;139266
0;0.0;;(9, 18);;(9, 5);1;139267
0;0.0;;(9, 18);;(9, 5);1;139268
0;0.0;;(9, 18);;(9, 5);1;139269
0;0.0;;(9, 18);;(9, 5);1;139270
0;0.0;;(9, 18);;(9, 5);1;139271
0;0.0;;(9, 18);;(9, 5);1;139272
0;0.0;;(9, 18);;(9, 5);1;139273
0;0.0;;(9, 18);;(9, 5);1;139274
0;0.0;;(9, 18);;(9, 5);1;139275
0;0.0;;(9, 18);;(9, 5);1;139276
0;0.0;;(9, 18);;(9, 5);1;139277
0;0.0;;(9, 18);;(9, 5);1;139278
0;0.0;;(9, 18);;(9, 5);1;139279
0;0.0;;(9, 18);;(9, 5);1;139280
0;0.0;;(9, 18);;(9, 5);1;139281
0;0.0;;(9, 18);;(9, 5);1;139282
0;0.0;;(9, 18);;(9, 5);1;139283
0;0.0;;(9, 18);;(9, 5);1;139284
0;0.0;;(9, 18);;(9, 5);1;139285
0;0.0;;(9, 18);;(9, 5);1;139286
0;0.0;;(9, 18);;(9, 5);1;139287
0;0.0;;(9, 18);;(9, 5);1;139288
0;0.0;;(9, 18);;(9, 5);1;139289
0;0.0;;(9, 18);;(9, 5);1;139290
0;0.0;;(9, 18);;(9, 5);1;139291
0;0.0;;(9, 18);;(9, 5);1;139292
0;0.0;;(9, 18);;(9, 5);1;139293
0;0.0;;(9, 18);;(9, 5);1;139294
0;0.0;;(9, 18);;(9, 5);1;139295
0;0.0;;(9, 18);;(9, 5);1;139296
0;0.0;;(9, 18);;(9, 5);1;139297
0;0.0;;(9, 18);;(9, 5);1;139298
0;0.0;;(9, 18);;(9, 5);1;139299
0;0.0;;(9, 18);;(9, 5);1;139300
0;0.0;;(9, 18);;(9, 5);1;139301
0;0.0;;(9, 18);;(9, 5);1;139302
